[Timestamp_micros,aout_speed_uint8,bool_brake,speed_measured_hz]
1,100,0,56.84
22,100,0,56.84
44,100,0,56.84
65,100,0,56.84
87,100,0,56.84
108,100,0,56.84
130,100,0,56.84
152,100,0,56.84
173,100,0,56.84
195,100,0,56.84
217,100,0,56.84
238,100,0,56.84
260,100,0,57.31
281,100,0,57.31
303,100,0,57.31
325,100,0,57.31
346,100,0,57.31
368,100,0,57.31
389,100,0,57.31
411,100,0,57.31
433,100,0,57.31
454,100,0,57.31
476,100,0,57.31
498,100,0,57.31
519,100,0,57.31
541,100,0,57.31
562,100,0,57.31
584,100,0,57.31
606,100,0,57.31
627,100,0,57.31
649,100,0,57.31
671,100,0,57.31
692,100,0,57.31
714,100,0,57.31
735,100,0,57.31
757,100,0,57.31
779,100,0,57.31
800,100,0,57.31
822,100,0,57.31
843,100,0,57.31
865,100,0,57.31
887,100,0,57.31
908,100,0,57.31
930,100,0,57.31
952,100,0,57.31
973,100,0,57.31
995,100,0,57.31
1016,100,0,57.31
1038,100,0,57.31
1060,100,0,57.31
1081,100,0,57.31
1103,100,0,57.31
1125,100,0,57.31
1146,100,0,57.31
1168,100,0,57.31
1190,100,0,57.31
1212,100,0,57.31
1233,100,0,57.31
1255,100,0,57.31
1277,100,0,57.31
1298,100,0,57.31
1320,100,0,57.31
1342,100,0,57.31
1363,100,0,57.31
1385,100,0,57.31
1407,100,0,57.31
1428,100,0,57.31
1450,100,0,57.31
1472,100,0,57.31
1493,100,0,57.31
1515,100,0,57.31
1537,100,0,57.31
1558,100,0,57.31
1580,100,0,57.31
1602,100,0,57.31
1623,100,0,57.31
1645,100,0,57.31
1667,100,0,57.31
1688,100,0,57.31
1710,100,0,57.31
1732,100,0,57.31
1753,100,0,57.31
1775,100,0,57.31
1797,100,0,57.31
1819,100,0,57.31
1840,100,0,57.31
1862,100,0,57.31
1884,100,0,57.31
1905,100,0,57.31
1927,100,0,57.31
1949,100,0,57.31
1970,100,0,57.31
1992,100,0,57.31
2014,100,0,57.31
2035,100,0,57.31
2057,100,0,57.31
2079,100,0,57.31
2100,100,0,57.31
2122,100,0,57.31
2144,100,0,57.31
2165,100,0,57.31
2187,100,0,57.31
2209,100,0,57.31
2230,100,0,57.31
2252,100,0,57.31
2274,100,0,57.31
2295,100,0,57.31
2317,100,0,57.31
2339,100,0,57.31
2361,100,0,57.31
2382,100,0,57.31
2404,100,0,57.31
2426,100,0,57.31
2447,100,0,57.31
2469,100,0,57.31
2491,100,0,57.31
2512,100,0,57.31
2538,100,0,57.31
2559,100,0,57.31
2581,100,0,57.31
2603,100,0,57.31
2624,100,0,57.31
2646,100,0,57.31
2668,100,0,57.31
2690,100,0,57.31
2711,100,0,57.31
2733,100,0,57.31
2755,100,0,57.31
2776,100,0,57.31
2798,100,0,57.31
2820,100,0,57.31
2841,100,0,57.31
2863,100,0,57.31
2885,100,0,57.31
2906,100,0,57.31
2928,100,0,57.31
2950,100,0,57.31
2971,100,0,57.31
2993,100,0,57.31
3015,100,0,57.31
3036,100,0,57.31
3058,100,0,57.31
3080,100,0,57.31
3101,100,0,57.31
3123,100,0,57.31
3145,100,0,57.31
3166,100,0,57.31
3188,100,0,57.31
3210,100,0,57.31
3231,100,0,57.31
3253,100,0,57.31
3275,100,0,57.31
3297,100,0,57.31
3318,100,0,57.31
3340,100,0,57.31
3362,100,0,57.31
3383,100,0,57.31
3405,100,0,57.31
3427,100,0,57.31
3448,100,0,57.31
3470,100,0,57.31
3492,100,0,57.31
3513,100,0,57.31
3535,100,0,57.31
3557,100,0,57.31
3578,100,0,57.31
3600,100,0,57.31
3622,100,0,57.31
3644,100,0,57.31
3665,100,0,57.31
3687,100,0,57.31
3709,100,0,57.31
3730,100,0,57.31
3752,100,0,57.31
3774,100,0,57.31
3795,100,0,57.31
3817,100,0,57.31
3839,100,0,57.31
3860,100,0,57.31
3882,100,0,57.31
3904,100,0,57.31
3925,100,0,57.31
3947,100,0,57.31
3969,100,0,57.31
3990,100,0,57.31
4012,100,0,57.31
4034,100,0,57.31
4055,100,0,57.31
4077,100,0,57.31
4099,100,0,57.31
4121,100,0,57.31
4142,100,0,57.31
4164,100,0,57.31
4186,100,0,57.31
4207,100,0,57.31
4229,100,0,57.31
4251,100,0,57.31
4272,100,0,57.31
4294,100,0,57.31
4316,100,0,57.31
4337,100,0,57.31
4359,100,0,57.31
4381,100,0,57.31
4402,100,0,57.31
4424,100,0,57.31
4446,100,0,57.31
4467,100,0,57.31
4489,100,0,57.31
4511,100,0,57.31
4533,100,0,57.31
4554,100,0,57.31
4576,100,0,57.31
