[Timestamp_micros,aout_speed_uint8,bool_brake,speed_measured_hz]
0,100,0,57.22
22,100,0,57.22
43,100,0,57.22
65,100,0,57.22
86,100,0,57.22
108,100,0,57.22
129,100,0,57.22
151,100,0,57.22
173,100,0,57.22
194,100,0,57.22
216,100,0,57.22
237,100,0,57.22
259,100,0,57.22
281,100,0,57.22
302,100,0,57.22
324,100,0,57.22
345,100,0,57.22
367,100,0,57.22
389,100,0,57.22
410,100,0,57.22
432,100,0,57.22
453,100,0,57.22
475,100,0,57.22
497,100,0,57.22
518,100,0,57.22
540,100,0,57.22
561,100,0,57.22
583,100,0,57.22
605,100,0,57.22
626,100,0,57.22
648,100,0,57.22
669,100,0,57.22
691,100,0,57.22
713,100,0,57.22
734,100,0,57.22
756,100,0,57.22
778,100,0,57.22
799,100,0,57.22
821,100,0,57.22
842,100,0,57.22
864,100,0,57.22
886,100,0,57.22
907,100,0,57.22
929,100,0,57.22
950,100,0,57.22
972,100,0,57.22
994,100,0,57.22
1015,100,0,57.22
1037,100,0,57.22
1059,100,0,57.22
1080,100,0,57.22
1102,100,0,57.22
1124,100,0,57.22
1145,100,0,57.22
1167,100,0,57.22
1189,100,0,57.22
1210,100,0,57.22
1232,100,0,57.22
1254,100,0,57.22
1275,100,0,57.22
1297,100,0,57.22
1319,100,0,57.22
1340,100,0,57.22
1362,100,0,57.22
1384,100,0,57.22
1405,100,0,57.22
1427,100,0,57.22
1449,100,0,57.22
1470,100,0,57.22
1492,100,0,57.22
1514,100,0,57.22
1535,100,0,57.22
1557,100,0,57.22
1579,100,0,57.22
1600,100,0,57.22
1622,100,0,57.22
1644,100,0,57.22
1665,100,0,57.22
1687,100,0,57.22
1709,100,0,57.22
1730,100,0,57.22
1752,100,0,57.22
1774,100,0,57.22
1795,100,0,57.22
1817,100,0,57.22
1839,100,0,57.22
1860,100,0,57.22
1882,100,0,57.22
1904,100,0,57.22
1925,100,0,57.22
1947,100,0,57.22
1969,100,0,57.22
1990,100,0,57.22
2012,100,0,57.22
2034,100,0,57.22
2055,100,0,57.22
2077,100,0,57.22
2099,100,0,57.22
2120,100,0,57.22
2142,100,0,57.22
2164,100,0,57.22
2185,100,0,57.22
2207,100,0,57.22
2229,100,0,57.22
2250,100,0,57.22
2272,100,0,57.22
2294,100,0,57.22
2315,100,0,57.22
2337,100,0,57.22
2359,100,0,57.22
2380,100,0,57.22
2402,100,0,57.22
2424,100,0,57.22
2446,100,0,57.22
2467,100,0,57.22
2489,100,0,57.22
2511,100,0,57.22
2536,100,0,57.22
2558,100,0,57.22
2579,100,0,57.22
