[Timestamp_micros,aout_speed_uint8,bool_brake,speed_measured_hz]
0,100,0,56.86
22,100,0,56.86
43,100,0,56.86
65,100,0,56.86
86,100,0,56.86
108,100,0,56.86
129,100,0,56.86
151,100,0,56.86
173,100,0,56.86
194,100,0,56.86
216,100,0,56.86
237,100,0,56.86
259,100,0,56.86
281,100,0,56.86
302,100,0,56.86
324,100,0,56.86
345,100,0,56.86
367,100,0,56.86
389,100,0,56.86
410,100,0,56.86
432,100,0,56.86
454,100,0,56.86
475,100,0,56.86
497,100,0,56.86
518,100,0,56.86
540,100,0,56.86
562,100,0,56.86
583,100,0,56.86
605,100,0,56.86
626,100,0,56.86
648,100,0,56.86
670,100,0,56.86
691,100,0,56.86
713,100,0,56.86
734,100,0,56.86
756,100,0,56.86
778,100,0,56.86
799,100,0,56.86
821,100,0,56.86
842,100,0,56.86
864,100,0,56.86
886,100,0,56.86
907,100,0,56.86
929,100,0,56.86
950,100,0,56.86
972,100,0,56.86
994,100,0,56.86
1015,100,0,56.86
1037,100,0,56.86
1059,100,0,56.86
1080,100,0,56.86
1102,100,0,56.86
1124,100,0,56.86
1145,100,0,56.86
1167,100,0,56.86
1189,100,0,56.86
1210,100,0,56.86
1232,100,0,56.86
1254,100,0,56.86
1275,100,0,56.86
1297,100,0,56.86
1319,100,0,56.86
1340,100,0,56.86
1362,100,0,56.86
1384,100,0,56.86
1405,100,0,56.86
1427,100,0,56.86
1449,100,0,56.86
1470,100,0,56.86
1492,100,0,56.86
1514,100,0,56.86
1535,100,0,56.86
1557,100,0,56.86
1579,100,0,56.86
1600,100,0,56.86
1622,100,0,56.86
1644,100,0,56.86
1665,100,0,56.86
1687,100,0,56.86
1709,100,0,56.86
1730,100,0,56.86
1752,100,0,56.86
1774,100,0,56.86
1795,100,0,56.86
1817,100,0,56.86
1839,100,0,56.86
1860,100,0,56.86
1882,100,0,56.86
1904,100,0,56.86
1925,100,0,56.86
1947,100,0,56.86
1969,100,0,56.86
1990,100,0,56.86
2012,100,0,56.86
2034,100,0,56.86
2055,100,0,56.86
2077,100,0,56.86
2099,100,0,56.86
2120,100,0,56.86
2142,100,0,56.86
2164,100,0,56.86
2185,100,0,56.86
2207,100,0,56.86
2229,100,0,56.86
2250,100,0,56.86
2272,100,0,56.86
2294,100,0,56.86
2315,100,0,56.86
2337,100,0,56.86
2359,100,0,56.86
2380,100,0,56.86
2402,100,0,56.86
2424,100,0,56.86
2445,100,0,56.86
2467,100,0,56.86
