[Timestamp_micros,aout_speed_uint8,bool_brake,speed_measured_hz]
0,100,0,56.84
21,100,0,56.84
43,100,0,56.84
64,100,0,56.84
86,100,0,56.84
108,100,0,56.84
129,100,0,56.84
151,100,0,56.84
172,100,0,56.84
194,100,0,56.84
216,100,0,56.84
237,100,0,56.84
259,100,0,56.84
281,100,0,56.84
302,100,0,56.84
324,100,0,56.84
345,100,0,56.84
367,100,0,56.84
389,100,0,56.84
410,100,0,56.84
432,100,0,56.84
453,100,0,56.84
475,100,0,56.84
497,100,0,56.84
518,100,0,56.84
540,100,0,56.84
562,100,0,56.84
583,100,0,56.84
605,100,0,56.84
626,100,0,56.84
648,100,0,56.84
670,100,0,56.84
691,100,0,56.84
713,100,0,56.84
734,100,0,56.84
756,100,0,56.84
778,100,0,56.84
799,100,0,56.84
821,100,0,56.84
843,100,0,56.84
864,100,0,56.84
886,100,0,56.84
907,100,0,56.84
929,100,0,56.84
951,100,0,56.84
972,100,0,56.84
994,100,0,56.84
1016,100,0,56.84
1037,100,0,56.84
1059,100,0,56.84
1081,100,0,56.84
1102,100,0,56.84
1124,100,0,56.84
1146,100,0,56.84
1167,100,0,56.84
1189,100,0,56.84
1211,100,0,56.84
1232,100,0,56.84
1254,100,0,56.84
1276,100,0,56.84
1297,100,0,56.84
1319,100,0,56.84
1341,100,0,56.84
1362,100,0,56.84
1384,100,0,56.84
1406,100,0,56.84
1427,100,0,56.84
1449,100,0,56.84
1471,100,0,56.84
1492,100,0,56.84
1514,100,0,56.84
1536,100,0,56.84
1557,100,0,56.84
1579,100,0,56.84
1601,100,0,56.84
1623,100,0,56.84
1644,100,0,56.84
1666,100,0,56.84
1688,100,0,56.84
1709,100,0,56.84
1731,100,0,56.84
1753,100,0,56.84
1774,100,0,56.84
1796,100,0,56.84
1818,100,0,56.84
1839,100,0,56.84
1861,100,0,56.84
1883,100,0,56.84
1904,100,0,56.84
1926,100,0,56.84
1948,100,0,56.84
1969,100,0,56.84
1991,100,0,56.84
2013,100,0,56.84
2034,100,0,56.84
2056,100,0,56.84
2078,100,0,56.84
2099,100,0,56.84
2121,100,0,56.84
2143,100,0,56.84
2164,100,0,56.84
2186,100,0,56.84
2208,100,0,56.84
2230,100,0,56.84
2251,100,0,56.84
2273,100,0,56.84
2295,100,0,56.84
2316,100,0,56.84
2338,100,0,56.84
2360,100,0,56.84
2381,100,0,56.84
2403,100,0,56.84
2425,100,0,56.84
2446,100,0,56.84
2468,100,0,56.84
2490,100,0,56.84
2511,100,0,56.84
2537,100,0,56.84
2559,100,0,56.84
2580,100,0,56.84
2602,100,0,56.84
2624,100,0,56.84
2645,100,0,56.84
2667,100,0,56.84
2689,100,0,56.84
2710,100,0,56.84
2732,100,0,56.84
2754,100,0,56.84
2775,100,0,56.84
2797,100,0,56.84
2819,100,0,56.84
2840,100,0,56.84
2862,100,0,56.84
2884,100,0,56.84
2905,100,0,56.84
2927,100,0,56.84
2949,100,0,56.84
2970,100,0,56.84
2992,100,0,56.84
3014,100,0,56.84
3035,100,0,56.84
3057,100,0,56.84
3079,100,0,56.84
3101,100,0,56.84
3122,100,0,56.84
3144,100,0,56.84
3166,100,0,56.84
3187,100,0,56.84
3209,100,0,56.84
3231,100,0,56.84
3252,100,0,56.84
3274,100,0,56.84
3296,100,0,56.84
3317,100,0,56.84
3339,100,0,56.84
3361,100,0,56.84
3382,100,0,56.84
3404,100,0,56.84
3426,100,0,56.84
3447,100,0,56.84
3469,100,0,56.84
3491,100,0,56.84
3512,100,0,56.84
3534,100,0,56.84
3556,100,0,56.84
3578,100,0,56.84
3599,100,0,56.84
3621,100,0,56.84
3643,100,0,56.84
3664,100,0,56.84
3686,100,0,56.84
3708,100,0,56.84
3729,100,0,56.84
3751,100,0,56.84
3773,100,0,56.84
3794,100,0,56.84
3816,100,0,56.84
3838,100,0,56.84
3859,100,0,56.84
3881,100,0,56.84
3903,100,0,56.84
3925,100,0,56.84
3946,100,0,56.84
3968,100,0,56.84
3990,100,0,56.84
4011,100,0,56.84
4033,100,0,56.84
4055,100,0,56.84
4076,100,0,56.84
4098,100,0,56.84
4120,100,0,56.84
4141,100,0,56.84
4163,100,0,56.84
4185,100,0,56.84
4206,100,0,56.84
4228,100,0,56.84
4250,100,0,56.84
4271,100,0,56.84
4293,100,0,56.84
4315,100,0,56.84
4337,100,0,56.84
4358,100,0,56.84
4380,100,0,56.84
4402,100,0,56.84
4423,100,0,56.84
4445,100,0,56.84
4467,100,0,56.84
4488,100,0,56.84
4510,100,0,56.84
4532,100,0,56.84
4553,100,0,56.84
4575,100,0,56.84
4597,100,0,56.84
4618,100,0,56.84
4640,100,0,56.84
4662,100,0,56.84
4683,100,0,56.84
4705,100,0,56.84
4727,100,0,56.84
4749,100,0,56.84
4770,100,0,56.84
4792,100,0,56.84
4814,100,0,56.84
4835,100,0,56.84
4857,100,0,56.84
4879,100,0,56.84
4900,100,0,56.84
4922,100,0,56.84
4944,100,0,56.84
4965,100,0,56.84
4987,100,0,56.84
5013,100,0,56.84
5035,100,0,56.84
5056,100,0,56.84
5078,100,0,56.84
5100,100,0,56.84
5121,100,0,56.84
5143,100,0,56.84
5165,100,0,56.84
5186,100,0,56.84
5208,100,0,56.84
5230,100,0,56.84
5251,100,0,56.84
5273,100,0,56.84
5295,100,0,56.84
5317,100,0,56.84
5338,100,0,56.84
5360,100,0,56.84
5382,100,0,56.84
5403,100,0,56.84
5425,100,0,56.84
5447,100,0,56.84
5468,100,0,56.84
5490,100,0,56.84
5512,100,0,56.84
5533,100,0,56.84
5555,100,0,56.84
5577,100,0,56.84
5598,100,0,56.84
5620,100,0,56.84
5642,100,0,56.84
5663,100,0,56.84
5685,100,0,56.84
5707,100,0,56.84
5729,100,0,56.84
5750,100,0,56.84
5772,100,0,56.84
5794,100,0,56.84
5815,100,0,56.84
5837,100,0,56.84
5859,100,0,56.84
5880,100,0,56.84
5902,100,0,56.84
5924,100,0,56.84
5945,100,0,56.84
5967,100,0,56.84
5989,100,0,56.84
6010,100,0,56.84
6032,100,0,56.84
6054,100,0,56.84
6075,100,0,56.84
6097,100,0,56.84
6119,100,0,56.84
6141,100,0,56.84
6162,100,0,56.84
6184,100,0,56.84
6206,100,0,56.84
6227,100,0,56.84
6249,100,0,56.84
6271,100,0,56.84
6292,100,0,56.84
6314,100,0,56.84
6336,100,0,56.84
6357,100,0,56.84
6379,100,0,56.84
6401,100,0,56.84
6422,100,0,56.84
6444,100,0,56.84
6466,100,0,56.84
6487,100,0,56.84
6509,100,0,56.84
6531,100,0,56.84
6553,100,0,56.84
6574,100,0,56.84
6596,100,0,56.84
6618,100,0,56.84
6639,100,0,56.84
6661,100,0,56.84
6683,100,0,56.84
6704,100,0,56.84
6726,100,0,56.84
6748,100,0,56.84
6769,100,0,56.84
6791,100,0,56.84
6813,100,0,56.84
6834,100,0,56.84
6856,100,0,56.84
6878,100,0,56.84
6899,100,0,56.84
6921,100,0,56.84
6943,100,0,56.84
6965,100,0,56.84
6986,100,0,56.84
7008,100,0,56.84
7030,100,0,56.84
7051,100,0,56.84
7073,100,0,56.84
7095,100,0,56.84
7116,100,0,56.84
7138,100,0,56.84
7160,100,0,56.84
7181,100,0,56.84
7203,100,0,56.84
7225,100,0,56.84
7246,100,0,56.84
7268,100,0,56.84
7290,100,0,56.84
7311,100,0,56.84
7333,100,0,56.84
7355,100,0,56.84
7377,100,0,56.84
7398,100,0,56.84
7420,100,0,56.84
7442,100,0,56.84
7463,100,0,56.84
7489,100,0,56.84
7511,100,0,56.84
7533,100,0,56.84
7554,100,0,56.84
7576,100,0,56.84
7598,100,0,56.84
7619,100,0,56.84
7641,100,0,56.84
7663,100,0,56.84
7684,100,0,56.84
7706,100,0,56.84
7728,100,0,56.84
7749,100,0,56.84
7771,100,0,56.84
7793,100,0,56.84
7814,100,0,56.84
7836,100,0,56.84
7858,100,0,56.84
7879,100,0,56.84
7901,100,0,56.84
7923,100,0,56.84
7945,100,0,56.84
7966,100,0,56.84
7988,100,0,56.84
8010,100,0,56.84
8031,100,0,56.84
8053,100,0,56.84
8075,100,0,56.84
8096,100,0,56.84
8118,100,0,56.84
8140,100,0,56.84
8161,100,0,56.84
8183,100,0,56.84
8205,100,0,56.84
8226,100,0,56.84
8248,100,0,56.84
8270,100,0,56.84
8291,100,0,56.84
8313,100,0,56.84
8335,100,0,56.84
8357,100,0,56.84
8378,100,0,56.84
8400,100,0,56.84
8422,100,0,56.84
8443,100,0,56.84
8465,100,0,56.84
8487,100,0,56.84
8508,100,0,56.84
8530,100,0,56.84
8552,100,0,56.84
8573,100,0,56.84
8595,100,0,56.84
8617,100,0,56.84
8638,100,0,56.84
8660,100,0,56.84
8682,100,0,56.84
8703,100,0,56.84
8725,100,0,56.84
8747,100,0,56.84
8769,100,0,56.84
8790,100,0,56.84
8812,100,0,56.84
8834,100,0,56.84
8855,100,0,56.84
8877,100,0,56.84
8899,100,0,56.84
8920,100,0,56.84
8942,100,0,56.84
8964,100,0,56.84
8985,100,0,56.84
9007,100,0,56.84
9029,100,0,56.84
9050,100,0,56.84
9072,100,0,56.84
9094,100,0,56.84
9115,100,0,56.84
9137,100,0,56.84
9159,100,0,56.84
9181,100,0,56.84
9202,100,0,56.84
9224,100,0,56.84
9246,100,0,56.84
9267,100,0,56.84
9289,100,0,56.84
9311,100,0,56.84
9332,100,0,56.84
9354,100,0,56.84
9376,100,0,56.84
9397,100,0,56.84
9419,100,0,56.84
9441,100,0,56.84
9462,100,0,56.84
9484,100,0,56.84
9506,100,0,56.84
9527,100,0,56.84
9549,100,0,56.84
9571,100,0,56.84
9592,100,0,56.84
9614,100,0,56.84
9636,100,0,56.84
9658,100,0,56.84
9679,100,0,56.84
9701,100,0,56.84
9723,100,0,56.84
9744,100,0,56.84
9766,100,0,56.84
9788,100,0,56.84
9809,100,0,56.84
9831,100,0,56.84
9853,100,0,56.84
9874,100,0,56.84
9896,100,0,56.84
9918,100,0,56.84
9939,100,0,56.84
9965,100,0,56.84
9987,100,0,56.84
10009,100,0,56.84
10031,100,0,56.84
10052,100,0,56.84
10074,100,0,56.84
10096,100,0,56.84
10117,100,0,56.84
10139,100,0,56.84
10161,100,0,56.84
10183,100,0,56.84
10204,100,0,56.84
10226,100,0,56.84
10248,100,0,56.84
10270,100,0,56.84
10291,100,0,56.84
10313,100,0,56.84
10335,100,0,56.84
10357,100,0,56.84
10378,100,0,56.84
10400,100,0,56.84
10422,100,0,56.84
10444,100,0,56.84
10465,100,0,56.84
10487,100,0,56.84
10509,100,0,56.84
10530,100,0,56.84
10552,100,0,56.84
10574,100,0,56.84
10596,100,0,56.84
10617,100,0,56.84
10639,100,0,56.84
10661,100,0,56.84
10683,100,0,56.84
10704,100,0,56.84
10726,100,0,56.84
10748,100,0,56.84
10770,100,0,56.84
10791,100,0,56.84
10813,100,0,56.84
10835,100,0,56.84
10856,100,0,56.84
10878,100,0,56.84
10900,100,0,56.84
10922,100,0,56.84
10943,100,0,56.84
10965,100,0,56.84
10987,100,0,56.84
11009,100,0,56.84
11030,100,0,56.84
11052,100,0,56.84
11074,100,0,56.84
11096,100,0,56.84
11117,100,0,56.84
11139,100,0,56.84
11161,100,0,56.84
11182,100,0,56.84
11204,100,0,56.84
11226,100,0,56.84
11248,100,0,56.84
11269,100,0,56.84
11291,100,0,56.84
11313,100,0,56.84
11335,100,0,56.84
11356,100,0,56.84
11378,100,0,56.84
