[Timestamp_micros,aout_speed_uint8,bool_brake,speed_measured_hz]
0,100,0,56.63
22,100,0,56.63
43,100,0,56.63
65,100,0,56.63
86,100,0,56.63
108,100,0,56.63
129,100,0,56.63
151,100,0,56.63
173,100,0,56.63
194,100,0,56.63
216,100,0,56.63
237,100,0,56.63
259,100,0,56.63
281,100,0,56.63
302,100,0,56.63
324,100,0,56.63
345,100,0,56.63
367,100,0,56.63
389,100,0,56.63
410,100,0,56.63
432,100,0,56.63
453,100,0,56.63
475,100,0,56.63
497,100,0,56.63
518,100,0,56.63
540,100,0,56.63
561,100,0,56.63
583,100,0,56.63
605,100,0,56.63
626,100,0,56.63
648,100,0,56.63
669,100,0,56.63
691,100,0,56.63
713,100,0,56.63
734,100,0,56.63
756,100,0,56.63
778,100,0,56.63
799,100,0,56.63
821,100,0,56.63
842,100,0,56.63
864,100,0,56.63
886,100,0,56.63
907,100,0,56.63
929,100,0,56.63
950,100,0,56.63
972,100,0,56.63
994,100,0,56.63
1015,100,0,56.63
1037,100,0,56.63
1059,100,0,56.63
1080,100,0,56.63
1102,100,0,56.63
1124,100,0,56.63
1145,100,0,56.63
1167,100,0,56.63
1189,100,0,56.63
1210,100,0,56.63
1232,100,0,56.63
1254,100,0,56.63
1275,100,0,56.63
1297,100,0,56.63
1319,100,0,56.63
1340,100,0,56.63
1362,100,0,56.63
1384,100,0,56.63
1405,100,0,56.63
1427,100,0,56.63
1449,100,0,56.63
1470,100,0,56.63
1492,100,0,56.63
1514,100,0,56.63
1535,100,0,56.63
1557,100,0,56.63
1579,100,0,56.63
1600,100,0,56.63
1622,100,0,56.63
1644,100,0,56.63
1665,100,0,56.63
1687,100,0,56.63
1709,100,0,56.63
1730,100,0,56.63
1752,100,0,56.63
1774,100,0,56.63
1795,100,0,56.63
1817,100,0,56.63
1839,100,0,56.63
1860,100,0,56.63
1882,100,0,56.63
1904,100,0,56.63
1925,100,0,56.63
1947,100,0,56.63
1969,100,0,56.63
1990,100,0,56.63
2012,100,0,56.63
2034,100,0,56.63
2055,100,0,56.63
2077,100,0,56.63
2099,100,0,56.63
2120,100,0,56.63
2142,100,0,56.63
2164,100,0,56.63
2185,100,0,56.63
2207,100,0,56.63
2229,100,0,56.63
2250,100,0,56.63
2272,100,0,56.63
2294,100,0,56.63
2315,100,0,56.63
2337,100,0,56.63
2359,100,0,56.63
2380,100,0,56.63
2402,100,0,56.63
2424,100,0,56.63
2445,100,0,56.63
2467,100,0,56.63
2489,100,0,56.63
2510,100,0,56.63
2536,100,0,56.63
2558,100,0,56.63
2579,100,0,56.63
2601,100,0,56.63
2623,100,0,56.63
2644,100,0,56.63
2666,100,0,56.63
2688,100,0,56.63
2709,100,0,56.63
2731,100,0,56.63
2753,100,0,56.63
2774,100,0,56.63
2796,100,0,56.63
2818,100,0,56.63
2839,100,0,56.63
2861,100,0,56.63
2883,100,0,56.63
2904,100,0,56.63
2926,100,0,56.63
2948,100,0,56.63
2969,100,0,56.63
2991,100,0,56.63
3013,100,0,56.63
3034,100,0,56.63
3056,100,0,56.63
3078,100,0,56.63
3099,100,0,56.63
3121,100,0,56.63
3143,100,0,56.63
3164,100,0,56.63
3186,100,0,56.63
3208,100,0,56.63
3229,100,0,56.63
3251,100,0,56.63
3273,100,0,56.63
3294,100,0,56.63
3316,100,0,56.63
3338,100,0,56.63
3359,100,0,56.63
3381,100,0,56.63
3403,100,0,56.63
3424,100,0,56.63
3446,100,0,56.63
3468,100,0,56.63
3489,100,0,56.63
3511,100,0,56.63
3533,100,0,56.63
3554,100,0,56.63
3576,100,0,56.63
3598,100,0,56.63
3619,100,0,56.63
3641,100,0,56.63
3663,100,0,56.63
3684,100,0,56.63
3706,100,0,56.63
3728,100,0,56.63
3749,100,0,56.63
3771,100,0,56.63
3793,100,0,56.63
3814,100,0,56.63
3836,100,0,56.63
3858,100,0,56.63
3879,100,0,56.63
3901,100,0,56.63
3923,100,0,56.63
3945,100,0,56.63
3966,100,0,56.63
3988,100,0,56.63
4010,100,0,56.63
4031,100,0,56.63
4053,100,0,56.63
4075,100,0,56.63
4096,100,0,56.63
4118,100,0,56.63
4140,100,0,56.63
4161,100,0,56.63
4183,100,0,56.63
4205,100,0,56.63
4226,100,0,56.63
4248,100,0,56.63
4270,100,0,56.63
4291,100,0,56.63
4313,100,0,56.63
4335,100,0,56.63
4356,100,0,56.63
4378,100,0,56.63
4400,100,0,56.63
4421,100,0,56.63
4443,100,0,56.63
4465,100,0,56.63
4486,100,0,56.63
4508,100,0,56.63
4530,100,0,56.63
4551,100,0,56.63
4573,100,0,56.63
4595,100,0,56.63
4616,100,0,56.63
4638,100,0,56.63
4660,100,0,56.63
4681,100,0,56.63
4703,100,0,56.63
4725,100,0,56.63
4746,100,0,56.63
4768,100,0,56.63
4790,100,0,56.63
4811,100,0,56.63
4833,100,0,56.63
4855,100,0,56.63
4876,100,0,56.63
4898,100,0,56.63
4920,100,0,56.63
4941,100,0,56.63
4963,100,0,56.63
4985,100,0,56.63
5011,100,0,56.63
5032,100,0,56.63
5054,100,0,56.63
5076,100,0,56.63
5097,100,0,56.63
5119,100,0,56.63
5141,100,0,56.63
5162,100,0,56.63
5184,100,0,56.63
5206,100,0,56.63
5227,100,0,56.63
5249,100,0,56.63
5271,100,0,56.63
5292,100,0,56.63
5314,100,0,56.63
5336,100,0,56.63
5357,100,0,56.63
5379,100,0,56.63
5401,100,0,56.63
5422,100,0,56.63
5444,100,0,56.63
5466,100,0,56.63
5487,100,0,56.63
5509,100,0,56.63
5531,100,0,56.63
5552,100,0,56.63
5574,100,0,56.63
5596,100,0,56.63
5617,100,0,56.63
5639,100,0,56.63
5661,100,0,56.63
5682,100,0,56.63
5704,100,0,56.63
5726,100,0,56.63
5747,100,0,56.63
5769,100,0,56.63
5791,100,0,56.63
5812,100,0,56.63
5834,100,0,56.63
5856,100,0,56.63
5877,100,0,56.63
5899,100,0,56.63
5921,100,0,56.63
5942,100,0,56.63
5964,100,0,56.63
5986,100,0,56.63
6007,100,0,56.63
6029,100,0,56.63
6051,100,0,56.63
6072,100,0,56.63
6094,100,0,56.63
6116,100,0,56.63
6137,100,0,56.63
6159,100,0,56.63
6181,100,0,56.63
6202,100,0,56.63
6224,100,0,56.63
6246,100,0,56.63
6268,100,0,56.63
6289,100,0,56.63
6311,100,0,56.63
6333,100,0,56.63
6354,100,0,56.63
6376,100,0,56.63
6398,100,0,56.63
6419,100,0,56.63
6441,100,0,56.63
6463,100,0,56.63
6484,100,0,56.63
6506,100,0,56.63
6528,100,0,56.63
6549,100,0,56.63
6571,100,0,56.63
6593,100,0,56.63
6614,100,0,56.63
6636,100,0,56.63
6658,100,0,56.63
6679,100,0,56.63
6701,100,0,56.63
6723,100,0,56.63
6744,100,0,56.63
6766,100,0,56.63
6788,100,0,56.63
6809,100,0,56.63
6831,100,0,56.63
6853,100,0,56.63
6874,100,0,56.63
6896,100,0,56.63
6918,100,0,56.63
6939,100,0,56.63
6961,100,0,56.63
6983,100,0,56.63
7004,100,0,56.63
7026,100,0,56.63
7048,100,0,56.63
7069,100,0,56.63
7091,100,0,56.63
7113,100,0,56.63
7134,100,0,56.63
7156,100,0,56.63
7178,100,0,56.63
7199,100,0,56.63
7221,100,0,56.63
7243,100,0,56.63
7264,100,0,56.63
7286,100,0,56.63
7308,100,0,56.63
7329,100,0,56.63
7351,100,0,56.63
7373,100,0,56.63
7394,100,0,56.63
7416,100,0,56.63
7438,100,0,56.63
7459,100,0,56.63
7485,100,0,56.63
7507,100,0,56.63
7529,100,0,56.63
7550,100,0,56.63
7572,100,0,56.63
7594,100,0,56.63
7615,100,0,56.63
7637,100,0,56.63
7659,100,0,56.63
7680,100,0,56.63
7702,100,0,56.63
7724,100,0,56.63
7745,100,0,56.63
7767,100,0,56.63
7789,100,0,56.63
7810,100,0,56.63
7832,100,0,56.63
7854,100,0,56.63
7875,100,0,56.63
7897,100,0,56.63
7919,100,0,56.63
7940,100,0,56.63
7962,100,0,56.63
7984,100,0,56.63
8005,100,0,56.63
8027,100,0,56.63
8049,100,0,56.63
8070,100,0,56.63
8092,100,0,56.63
8114,100,0,56.63
8135,100,0,56.63
8157,100,0,56.63
8179,100,0,56.63
8200,100,0,56.63
8222,100,0,56.63
8244,100,0,56.63
8266,100,0,56.63
8287,100,0,56.63
8309,100,0,56.63
8331,100,0,56.63
