[Timestamp_micros,aout_speed_uint8,din_hall0,speed_measured_hz]
4382006,230,0,112.03
4382106,230,0,112.03
4382206,230,0,112.03
4382306,230,0,112.03
4382406,230,0,112.03
4382506,230,0,112.03
4382606,230,0,112.03
4382706,230,0,112.03
4382806,230,0,112.03
4382906,230,0,112.03
4383006,230,1,112.03
4383106,230,1,112.03
4383206,230,1,112.03
4383306,230,1,112.03
4383406,230,1,112.03
4383506,230,1,112.03
4383606,230,1,112.03
4383706,230,1,112.03
4383806,230,1,112.03
4383906,230,1,112.03
4384006,230,1,112.03
4384106,230,1,112.03
4384206,230,1,112.03
4384306,230,1,112.03
4384406,230,1,112.03
4384506,230,1,112.03
4384606,230,1,112.03
4384706,230,1,112.03
4384806,230,1,112.03
4384906,230,1,112.03
4385006,230,1,112.03
4385106,230,1,112.03
4385206,230,1,112.03
4385306,230,1,112.03
4385406,230,1,112.03
4385506,230,1,112.03
4385606,230,1,112.03
4385706,230,1,112.03
4385806,230,1,112.03
4385906,230,1,112.03
4386006,230,1,112.03
4386106,230,1,112.03
4386206,230,1,112.03
4386306,230,1,112.03
4386406,230,1,112.03
4386506,230,1,112.03
4386606,230,1,112.03
4386706,230,1,112.03
4386806,230,1,112.03
4386906,230,1,112.03
4387006,230,1,112.03
4387106,230,1,112.03
4387206,230,1,112.03
4387306,230,1,112.03
4387406,230,1,112.03
4387506,230,0,111.38
4387606,230,0,111.38
4387706,230,0,111.38
4387806,230,0,111.38
4387906,230,0,111.38
4388006,230,0,111.38
4388106,230,0,111.38
4388206,230,0,111.38
4388306,230,0,111.38
4388406,230,0,111.38
4388506,230,0,111.38
4388606,230,0,111.38
4388706,230,0,111.38
4388806,230,0,111.38
4388906,230,0,111.38
4389006,230,0,111.38
4389106,230,0,111.38
4389206,230,0,111.38
4389306,230,0,111.38
4389406,230,0,111.38
4389506,230,0,111.38
4389606,230,0,111.38
4389706,230,0,111.38
4389806,230,0,111.38
4389906,230,0,111.38
4390006,230,0,111.38
4390106,230,0,111.38
4390206,230,0,111.38
4390306,230,0,111.38
4390406,230,0,111.38
4390506,230,0,111.38
4390606,230,0,111.38
4390706,230,0,111.38
4390806,230,0,111.38
4390906,230,0,111.38
4391006,230,0,111.38
4391106,230,0,111.38
4391206,230,0,111.38
4391306,230,0,111.38
4391406,230,0,111.38
4391506,230,0,111.38
4391606,230,0,111.38
4391706,230,0,111.38
4391806,230,0,111.38
4391906,230,0,111.38
4392006,230,1,111.38
4392106,230,1,111.38
4392206,230,1,111.38
4392306,230,1,111.38
4392406,230,1,111.38
4392506,230,1,111.38
4392606,230,1,111.38
4392706,230,1,111.38
4392806,230,1,111.38
4392906,230,1,111.38
4393006,230,1,111.38
4393106,230,1,111.38
4393206,230,1,111.38
4393306,230,1,111.38
4393406,230,1,111.38
4393506,230,1,111.38
4393606,230,1,111.38
4393706,230,1,111.38
4393806,230,1,111.38
4393906,230,1,111.38
4394006,230,1,111.38
4394106,230,1,111.38
4394206,230,1,111.38
4394306,230,1,111.38
4394406,230,1,111.38
4394506,230,1,111.38
4394606,230,1,111.38
4394706,230,1,111.38
4394806,230,1,111.38
4394906,230,1,111.38
4395006,230,1,111.38
4395106,230,1,111.38
4395206,230,1,111.38
4395306,230,1,111.38
4395406,230,1,111.38
4395506,230,1,111.38
4395606,230,1,111.38
4395706,230,1,111.38
4395806,230,1,111.38
4395906,230,1,111.38
4396006,230,1,111.38
4396106,230,1,111.38
4396206,230,1,111.38
4396306,230,1,111.38
4396406,230,1,111.38
4396506,230,0,111.14
4396606,230,0,111.14
4396706,230,0,111.14
4396806,230,0,111.14
4396906,230,0,111.14
4397006,230,0,111.14
4397106,230,0,111.14
4397206,230,0,111.14
4397306,230,0,111.14
4397406,230,0,111.14
4397506,230,0,111.14
4397606,230,0,111.14
4397706,230,0,111.14
4397806,230,0,111.14
4397906,230,0,111.14
4398006,230,0,111.14
4398106,230,0,111.14
4398206,230,0,111.14
4398306,230,0,111.14
4398406,230,0,111.14
4398506,230,0,111.14
4398606,230,0,111.14
4398706,230,0,111.14
4398806,230,0,111.14
4398906,230,0,111.14
4399006,230,0,111.14
4399106,230,0,111.14
4399206,230,0,111.14
4399306,230,0,111.14
4399406,230,0,111.14
4399506,230,0,111.14
4399606,230,0,111.14
4399706,230,0,111.14
4399806,230,0,111.14
4399906,230,0,111.14
4400006,230,0,111.14
4400106,230,0,111.14
4400206,230,0,111.14
4400306,230,0,111.14
4400406,230,0,111.14
4400506,230,0,111.14
4400606,230,0,111.14
4400706,230,0,111.14
4400806,230,0,111.14
4400906,230,0,111.14
4401006,230,1,111.14
4401106,230,1,111.14
4401206,230,1,111.14
4401306,230,1,111.14
4401406,230,1,111.14
4401506,230,1,111.14
4401606,230,1,111.14
4401706,230,1,111.14
4401806,230,1,111.14
4401906,230,1,111.14
4402006,230,1,111.14
4402106,230,1,111.14
4402206,230,1,111.14
4402306,230,1,111.14
4402406,230,1,111.14
4402506,230,1,111.14
4402606,230,1,111.14
4402706,230,1,111.14
4402806,230,1,111.14
4402906,230,1,111.14
4403006,230,1,111.14
4403106,230,1,111.14
4403206,230,1,111.14
4403306,230,1,111.14
4403406,230,1,111.14
4403506,230,1,111.14
4403606,230,1,111.14
4403706,230,1,111.14
4403806,230,1,111.14
4403906,230,1,111.14
4404006,230,1,111.14
4404106,230,1,111.14
4404206,230,1,111.14
4404306,230,1,111.14
4404406,230,1,111.14
4404506,230,1,111.14
4404606,230,1,111.14
4404706,230,1,111.14
4404806,230,1,111.14
4404906,230,1,111.14
4405006,230,1,111.14
4405106,230,1,111.14
4405206,230,1,111.14
4405306,230,1,111.14
4405406,230,1,111.14
4405506,230,1,111.14
4405606,230,0,110.28
4405706,230,0,110.28
4405806,230,0,110.28
4405906,230,0,110.28
4406006,230,0,110.28
4406106,230,0,110.28
4406206,230,0,110.28
4406306,230,0,110.28
4406406,230,0,110.28
4406506,230,0,110.28
4406606,230,0,110.28
4406706,230,0,110.28
4406806,230,0,110.28
4406906,230,0,110.28
4407006,230,0,110.28
4407106,230,0,110.28
4407206,230,0,110.28
4407306,230,0,110.28
4407406,230,0,110.28
4407506,230,0,110.28
4407606,230,0,110.28
4407706,230,0,110.28
4407806,230,0,110.28
4407906,230,0,110.28
4408006,230,0,110.28
4408106,230,0,110.28
4408206,230,0,110.28
4408306,230,0,110.28
4408406,230,0,110.28
4408506,230,0,110.28
4408606,230,0,110.28
4408706,230,0,110.28
4408806,230,0,110.28
4408906,230,0,110.28
4409006,230,0,110.28
4409106,230,0,110.28
4409206,230,0,110.28
4409306,230,0,110.28
4409406,230,0,110.28
4409506,230,0,110.28
4409606,230,0,110.28
4409706,230,0,110.28
4409806,230,0,110.28
4409906,230,0,110.28
4410006,230,0,110.28
4410106,230,1,110.28
4410206,230,1,110.28
4410306,230,1,110.28
4410406,230,1,110.28
4410506,230,1,110.28
4410606,230,1,110.28
4410706,230,1,110.28
4410806,230,1,110.28
4410906,230,1,110.28
4411006,230,1,110.28
4411106,230,1,110.28
4411206,230,1,110.28
4411306,230,1,110.28
4411406,230,1,110.28
4411506,230,1,110.28
4411606,230,1,110.28
4411706,230,1,110.28
4411806,230,1,110.28
4411906,230,1,110.28
4412006,230,1,110.28
4412106,230,1,110.28
4412206,230,1,110.28
4412306,230,1,110.28
4412406,230,1,110.28
4412506,230,1,110.28
4412606,230,1,110.28
4412706,230,1,110.28
4412806,230,1,110.28
4412906,230,1,110.28
4413006,230,1,110.28
4413106,230,1,110.28
4413206,230,1,110.28
4413306,230,1,110.28
4413406,230,1,110.28
4413506,230,1,110.28
4413606,230,1,110.28
4413706,230,1,110.28
4413806,230,1,110.28
4413906,230,1,110.28
4414006,230,1,110.28
4414106,230,1,110.28
4414206,230,1,110.28
4414306,230,1,110.28
4414406,230,1,110.28
4414506,230,1,110.28
4414606,230,0,110.96
4414706,230,0,110.96
4414806,230,0,110.96
4414906,230,0,110.96
4415006,230,0,110.96
4415106,230,0,110.96
4415206,230,0,110.96
4415306,230,0,110.96
4415406,230,0,110.96
4415506,230,0,110.96
4415606,230,0,110.96
4415706,230,0,110.96
4415806,230,0,110.96
4415906,230,0,110.96
4416006,230,0,110.96
4416106,230,0,110.96
4416206,230,0,110.96
4416306,230,0,110.96
4416406,230,0,110.96
4416506,230,0,110.96
4416606,230,0,110.96
4416706,230,0,110.96
4416806,230,0,110.96
4416906,230,0,110.96
4417006,230,0,110.96
4417106,230,0,110.96
4417206,230,0,110.96
4417306,230,0,110.96
4417406,230,0,110.96
4417506,230,0,110.96
4417606,230,0,110.96
4417706,230,0,110.96
4417806,230,0,110.96
4417906,230,0,110.96
4418006,230,0,110.96
4418106,230,0,110.96
4418206,230,0,110.96
4418306,230,0,110.96
4418406,230,0,110.96
4418506,230,0,110.96
4418606,230,0,110.96
4418706,230,0,110.96
4418806,230,0,110.96
4418906,230,0,110.96
4419006,230,0,110.96
4419106,230,0,110.96
4419206,230,1,110.96
4419306,230,1,110.96
4419406,230,1,110.96
4419506,230,1,110.96
4419606,230,1,110.96
4419706,230,1,110.96
4419806,230,1,110.96
4419906,230,1,110.96
4420006,230,1,110.96
4420106,230,1,110.96
4420206,230,1,110.96
4420306,230,1,110.96
4420406,230,1,110.96
4420506,230,1,110.96
4420606,230,1,110.96
4420706,230,1,110.96
4420806,230,1,110.96
4420906,230,1,110.96
4421006,230,1,110.96
4421106,230,1,110.96
4421206,230,1,110.96
4421306,230,1,110.96
4421406,230,1,110.96
4421506,230,1,110.96
4421606,230,1,110.96
4421706,230,1,110.96
4421806,230,1,110.96
4421906,230,1,110.96
4422006,230,1,110.96
4422106,230,1,110.96
4422206,230,1,110.96
4422306,230,1,110.96
4422406,230,1,110.96
4422506,230,1,110.96
4422606,230,1,110.96
4422706,230,1,110.96
4422806,230,1,110.96
4422906,230,1,110.96
4423006,230,1,110.96
4423106,230,1,110.96
4423206,230,1,110.96
4423306,230,1,110.96
4423406,230,1,110.96
4423506,230,1,110.96
4423606,230,1,110.96
4423706,230,0,112.16
4423806,230,0,112.16
4423906,230,0,112.16
4424006,230,0,112.16
4424106,230,0,112.16
4424206,230,0,112.16
4424306,230,0,112.16
4424406,230,0,112.16
4424506,230,0,112.16
4424606,230,0,112.16
4424706,230,0,112.16
4424806,230,0,112.16
4424906,230,0,112.16
4425006,230,0,112.16
4425106,230,0,112.16
4425206,230,0,112.16
4425306,230,0,112.16
4425406,230,0,112.16
4425506,230,0,112.16
4425606,230,0,112.16
4425706,230,0,112.16
4425806,230,0,112.16
4425906,230,0,112.16
4426006,230,0,112.16
4426106,230,0,112.16
4426206,230,0,112.16
4426306,230,0,112.16
4426406,230,0,112.16
4426506,230,0,112.16
4426606,230,0,112.16
4426706,230,0,112.16
4426806,230,0,112.16
4426906,230,0,112.16
4427006,230,0,112.16
4427106,230,0,112.16
4427206,230,0,112.16
4427306,230,0,112.16
4427406,230,0,112.16
4427506,230,0,112.16
4427606,230,0,112.16
4427706,230,0,112.16
4427806,230,0,112.16
4427906,230,0,112.16
4428006,230,0,112.16
4428106,230,0,112.16
4428206,230,0,112.16
4428306,230,1,112.16
4428406,230,1,112.16
4428506,230,1,112.16
4428606,230,1,112.16
4428706,230,1,112.16
4428806,230,1,112.16
4428906,230,1,112.16
4429006,230,1,112.16
4429106,230,1,112.16
4429206,230,1,112.16
4429306,230,1,112.16
4429406,230,1,112.16
4429506,230,1,112.16
4429606,230,1,112.16
4429706,230,1,112.16
4429806,230,1,112.16
4429906,230,1,112.16
4430006,230,1,112.16
4430106,230,1,112.16
4430206,230,1,112.16
4430306,230,1,112.16
4430406,230,1,112.16
4430506,230,1,112.16
4430606,230,1,112.16
4430706,230,1,112.16
4430806,230,1,112.16
4430906,230,1,112.16
4431006,230,1,112.16
4431106,230,1,112.16
4431206,230,1,112.16
4431306,230,1,112.16
4431406,230,1,112.16
4431506,230,1,112.16
4431606,230,1,112.16
4431706,230,1,112.16
4431806,230,1,112.16
4431906,230,1,112.16
4432006,230,1,112.16
4432106,230,1,112.16
4432206,230,1,112.16
4432306,230,1,112.16
4432406,230,1,112.16
4432506,230,1,112.16
4432606,230,1,112.16
4432706,230,1,112.16
4432806,230,0,110.72
4432906,230,0,110.72
4433006,230,0,110.72
4433106,230,0,110.72
4433206,230,0,110.72
4433306,230,0,110.72
4433406,230,0,110.72
4433506,230,0,110.72
4433606,230,0,110.72
4433706,230,0,110.72
4433806,230,0,110.72
4433906,230,0,110.72
4434006,230,0,110.72
4434106,230,0,110.72
4434206,230,0,110.72
4434306,230,0,110.72
4434406,230,0,110.72
4434506,230,0,110.72
4434606,230,0,110.72
4434706,230,0,110.72
4434806,230,0,110.72
4434906,230,0,110.72
4435006,230,0,110.72
4435106,230,0,110.72
4435206,230,0,110.72
4435306,230,0,110.72
4435406,230,0,110.72
4435506,230,0,110.72
4435606,230,0,110.72
4435706,230,0,110.72
4435806,230,0,110.72
4435906,230,0,110.72
4436006,230,0,110.72
4436106,230,0,110.72
4436206,230,0,110.72
4436306,230,0,110.72
4436406,230,0,110.72
4436506,230,0,110.72
4436606,230,0,110.72
4436706,230,0,110.72
4436806,230,0,110.72
4436906,230,0,110.72
4437006,230,0,110.72
4437106,230,0,110.72
4437206,230,0,110.72
4437306,230,0,110.72
4437406,230,1,110.72
4437506,230,1,110.72
4437606,230,1,110.72
4437706,230,1,110.72
4437806,230,1,110.72
4437906,230,1,110.72
4438006,230,1,110.72
4438106,230,1,110.72
4438206,230,1,110.72
4438306,230,1,110.72
4438406,230,1,110.72
4438506,230,1,110.72
4438606,230,1,110.72
