[Timestamp_micros,aout_speed_uint8,bool_brake,speed_measured_hz]
0,100,0,56.65
22,100,0,56.65
44,100,0,56.65
65,100,0,56.65
87,100,0,56.65
108,100,0,56.65
130,100,0,56.65
152,100,0,56.65
173,100,0,56.65
195,100,0,56.65
216,100,0,56.65
238,100,0,56.65
260,100,0,56.65
281,100,0,56.65
303,100,0,56.65
325,100,0,56.65
346,100,0,56.65
368,100,0,56.65
389,100,0,56.65
411,100,0,56.65
433,100,0,56.65
454,100,0,56.65
476,100,0,56.65
498,100,0,56.65
519,100,0,56.65
541,100,0,56.65
562,100,0,56.65
584,100,0,56.65
606,100,0,56.65
627,100,0,56.65
649,100,0,56.65
670,100,0,56.65
692,100,0,56.65
714,100,0,56.65
735,100,0,56.65
757,100,0,56.65
779,100,0,57.16
800,100,0,57.16
822,100,0,57.16
843,100,0,57.16
865,100,0,57.16
887,100,0,57.16
908,100,0,57.16
930,100,0,57.16
952,100,0,57.16
973,100,0,57.16
995,100,0,57.16
1016,100,0,57.16
1038,100,0,57.16
1060,100,0,57.16
1082,100,0,57.16
1103,100,0,57.16
1125,100,0,57.16
1147,100,0,57.16
1168,100,0,57.16
1190,100,0,57.16
1212,100,0,57.16
1233,100,0,57.16
1255,100,0,57.16
1277,100,0,57.16
1298,100,0,57.16
1320,100,0,57.16
1342,100,0,57.16
1363,100,0,57.16
1385,100,0,57.16
1407,100,0,57.16
1429,100,0,57.16
1450,100,0,57.16
1472,100,0,57.16
1494,100,0,57.16
1515,100,0,57.16
1537,100,0,57.16
1559,100,0,57.16
1580,100,0,57.16
1602,100,0,57.16
1624,100,0,57.16
1646,100,0,57.16
1667,100,0,57.16
1689,100,0,57.16
1711,100,0,57.16
1732,100,0,57.16
1754,100,0,57.16
1776,100,0,57.16
1797,100,0,57.16
1819,100,0,57.16
1841,100,0,57.16
1862,100,0,57.16
1884,100,0,57.16
1906,100,0,57.16
1928,100,0,57.16
1949,100,0,57.16
1971,100,0,57.16
1993,100,0,57.16
2014,100,0,57.16
2036,100,0,57.16
2058,100,0,57.16
2079,100,0,57.16
2101,100,0,57.16
2123,100,0,57.16
2145,100,0,57.16
2166,100,0,57.16
2188,100,0,57.16
2210,100,0,57.16
2231,100,0,57.16
2253,100,0,57.16
2275,100,0,57.16
2296,100,0,57.16
2318,100,0,57.16
2340,100,0,57.16
2362,100,0,57.16
2383,100,0,57.16
2405,100,0,57.16
2427,100,0,57.16
2448,100,0,57.16
2470,100,0,57.16
2492,100,0,57.16
2513,100,0,57.16
2539,100,0,57.16
2561,100,0,57.16
2582,100,0,57.16
2604,100,0,57.16
2626,100,0,57.16
2647,100,0,57.16
2669,100,0,57.16
2691,100,0,57.16
2712,100,0,57.16
2734,100,0,57.16
2756,100,0,57.16
2778,100,0,57.16
2799,100,0,57.16
2821,100,0,57.16
2843,100,0,57.16
2864,100,0,57.16
2886,100,0,57.16
2908,100,0,57.16
2929,100,0,57.16
2951,100,0,57.16
2973,100,0,57.16
2995,100,0,57.16
3016,100,0,57.16
3038,100,0,57.16
3060,100,0,57.16
3081,100,0,57.16
3103,100,0,57.16
3125,100,0,57.16
3146,100,0,57.16
3168,100,0,57.16
3190,100,0,57.16
3212,100,0,57.16
3233,100,0,57.16
3255,100,0,57.16
3277,100,0,57.16
3298,100,0,57.16
3320,100,0,57.16
3342,100,0,57.16
3363,100,0,57.16
3385,100,0,57.16
3407,100,0,57.16
3429,100,0,57.16
3450,100,0,57.16
3472,100,0,57.16
3494,100,0,57.16
3515,100,0,57.16
3537,100,0,57.16
3559,100,0,57.16
3580,100,0,57.16
3602,100,0,57.16
3624,100,0,57.16
3646,100,0,57.16
3667,100,0,57.16
3689,100,0,57.16
3711,100,0,57.16
3732,100,0,57.16
3754,100,0,57.16
3776,100,0,57.16
3798,100,0,57.16
3819,100,0,57.16
3841,100,0,57.16
3863,100,0,57.16
3884,100,0,57.16
3906,100,0,57.16
3928,100,0,57.16
3949,100,0,57.16
3971,100,0,57.16
3993,100,0,57.16
4015,100,0,57.16
4036,100,0,57.16
4058,100,0,57.16
4080,100,0,57.16
4101,100,0,57.16
4123,100,0,57.16
4145,100,0,57.16
4166,100,0,57.16
4188,100,0,57.16
4210,100,0,57.16
4232,100,0,57.16
4253,100,0,57.16
